Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1802,0.2223954940,0.0023701584,0.0045410236,0.0163922156,0.0182569201,0.0102564228,0.0131441045,0.6887144743,0.0002167246,0.0237124621
1803,0.1330723765,0.6112528009,0.0237797315,0.0631371210,0.0808381828,0.0463637491,0.0275550038,0.0019183589,0.0067121292,0.0053705463
1804,0.5024470050,0.0261354370,0.0031676193,0.0070972583,0.0601709715,0.0057337754,0.2418155266,0.1228056926,0.0033564005,0.0272703140
1805,0.8524297340,0.0784382962,0.0144325990,0.0096856930,0.0102243311,0.0118929435,0.0044050944,0.0088236015,0.0018689236,0.0077987837
1806,0.8508127454,0.0219932471,0.0008356770,0.0084253550,0.0625715901,0.0046077198,0.0212173989,0.0142841719,0.0009746435,0.0142774514
1807,0.3155245928,0.1483438848,0.0146076817,0.2268502785,0.0218946062,0.0985928446,0.0376205153,0.0339207028,0.0102805738,0.0923643195
1808,0.2145415153,0.0763800438,0.4455400805,0.0209653249,0.0380243499,0.1260406856,0.0384010764,0.0109299856,0.0059490713,0.0232278666
1809,0.0822859033,0.1025803079,0.0351112908,0.5868583596,0.0370693326,0.0784013922,0.0390242415,0.0087080452,0.0096361306,0.0203249963
1810,0.3015677503,0.4627733116,0.0937722906,0.0560748772,0.0167358834,0.0197232898,0.0371744149,0.0047438493,0.0038688248,0.0035655082
1811,0.7524776601,0.0277392948,0.0245833611,0.0035514013,0.0751059984,0.0313623739,0.0403176292,0.0275829608,0.0060585869,0.0112207335
1812,0.6289731487,0.0768241643,0.0026920634,0.0944529840,0.0354433786,0.0833075289,0.0301823197,0.0299215063,0.0056012256,0.0126016805
1813,0.3486703915,0.0312916453,0.0327341882,0.1142971120,0.0521772356,0.1972257575,0.1020235160,0.0115441366,0.0719443165,0.0380917008
1814,0.8254101211,0.0258770280,0.0008355624,0.0414561069,0.0526566187,0.0162685476,0.0221291429,0.0051808993,0.0008018843,0.0093840887
1815,0.1249500798,0.0390278231,0.0388139666,0.3666758408,0.0592164666,0.1554772269,0.0597226093,0.0731478350,0.0076539432,0.0753142087
1816,0.8717170338,0.0415019354,0.0070476475,0.0060128077,0.0348956382,0.0028934988,0.0226930073,0.0054067221,0.0006537395,0.0071779697
1817,0.8123935765,0.0180325461,0.0007924379,0.0170767507,0.0280122933,0.0109404336,0.0109346149,0.0928990865,0.0006588111,0.0082594495
1818,0.7500472008,0.0290442560,0.0061821487,0.0071699005,0.0373705063,0.0162860399,0.0263944960,0.1125423331,0.0004168351,0.0145462838
1819,0.0105673175,0.0310239117,0.8853586155,0.0040256753,0.0118855120,0.0110442495,0.0103973728,0.0014167723,0.0300106540,0.0042699194
1820,0.0934903246,0.1196328819,0.0304727987,0.0127693337,0.0476162275,0.0631575965,0.0578947135,0.0104280540,0.5555929691,0.0089451005
1821,0.9585258262,0.0097488803,0.0008546152,0.0062063629,0.0055277046,0.0017323084,0.0108283430,0.0041732402,0.0002580670,0.0021446522
1822,0.8014322696,0.0265553333,0.0117365398,0.0122163378,0.0298258520,0.0253621395,0.0313441823,0.0471875901,0.0091899266,0.0051498290
1823,0.9294685552,0.0205655821,0.0016690073,0.0037139365,0.0061889921,0.0018663559,0.0111932294,0.0208027916,0.0002234402,0.0043081098
1824,0.0725076519,0.0499229877,0.0231395698,0.5437217723,0.0468455816,0.1368330863,0.0474121148,0.0128937618,0.0400929768,0.0266304969
1825,0.2323023726,0.0627031288,0.0608970448,0.1194869675,0.2022633382,0.0889594099,0.0854728183,0.0102892344,0.0335669942,0.1040586914
1826,0.0209386825,0.0328560727,0.8932614915,0.0012667093,0.0020131847,0.0303432673,0.0100258928,0.0003664623,0.0079094434,0.0010187936
1827,0.1418871858,0.4222244792,0.1124598191,0.1023077525,0.0231229668,0.0219083130,0.0359215786,0.0065754295,0.0059036920,0.1276887835
1828,0.8712998777,0.0543357402,0.0057241999,0.0061999320,0.0221193920,0.0064137787,0.0261625694,0.0021046365,0.0013635621,0.0042763114
1829,0.2621832543,0.1445390086,0.1250757273,0.0451369443,0.0770309631,0.1930303811,0.0619414371,0.0030386309,0.0666816467,0.0213420067
1830,0.0559400616,0.0368312972,0.0391762625,0.0272189578,0.0305838215,0.0945853005,0.0378740659,0.0106543764,0.5490790585,0.1180567982
1831,0.1639427085,0.0459710804,0.2454913995,0.0690961546,0.2149637247,0.1395710723,0.0338264245,0.0051194594,0.0728663277,0.0091516485
1832,0.3943476637,0.1129662401,0.0654179488,0.0382072078,0.1777214568,0.0543107466,0.0914064301,0.0043981999,0.0299512459,0.0312728605
1833,0.3403261947,0.0435017744,0.0236094552,0.0165085664,0.1083183346,0.1161812340,0.0676057002,0.0809211839,0.1291688535,0.0738587032
1834,0.0655854535,0.0856516137,0.1047294819,0.1327945430,0.1401739416,0.3313320639,0.0609877598,0.0082218644,0.0606447201,0.0098785582
1835,0.3803008557,0.4056038085,0.0306647210,0.0375753972,0.0155749211,0.0553934336,0.0396751136,0.0218284011,0.0049811238,0.0084022244
1836,0.1063492333,0.0080399453,0.0015806807,0.0322095821,0.1281514088,0.0080401529,0.5166267207,0.1779957520,0.0077948513,0.0132116728
1837,0.2897048677,0.0442988644,0.0578989586,0.0303421252,0.0688330124,0.0707760998,0.0537683296,0.3478302935,0.0023467796,0.0342006693
1838,0.6441836520,0.1388608547,0.1338251983,0.0013880934,0.0222818136,0.0074666614,0.0068252870,0.0240175243,0.0070573586,0.0140935566
1839,0.4968206216,0.0616779957,0.0230925466,0.0679829804,0.0217390085,0.0184619217,0.0945049543,0.1881717682,0.0050444922,0.0225037109
1840,0.9257444151,0.0228708275,0.0076025893,0.0013389966,0.0043577481,0.0104363910,0.0070616744,0.0090007866,0.0005366419,0.0110499295
1841,0.8502180195,0.0460495698,0.0031788525,0.0058503718,0.0250703348,0.0085494395,0.0272473751,0.0101655821,0.0054058614,0.0182645935
1842,0.8062170768,0.1643291712,0.0017665142,0.0006473831,0.0147257439,0.0006809780,0.0068578187,0.0031163795,0.0002209309,0.0014380036
1843,0.2109756333,0.0025269148,0.0006690042,0.0159250435,0.0605070958,0.0215612262,0.0208656254,0.6498567763,0.0028646847,0.0142479956
1844,0.0595323431,0.4218791584,0.1789060702,0.0960322147,0.0173554375,0.1995224396,0.0157820481,0.0016568358,0.0057665579,0.0035668948
1845,0.9619105566,0.0254137065,0.0013265115,0.0001570354,0.0038740119,0.0019478456,0.0027116154,0.0017512000,0.0003272529,0.0005802643
1846,0.3733175989,0.6010800794,0.0030458536,0.0043222507,0.0035820541,0.0003916338,0.0106979906,0.0006845438,0.0022097904,0.0006682047
1847,0.4684211398,0.0709769490,0.0240276327,0.0687888958,0.0427554675,0.0977166078,0.0620222602,0.0455244076,0.0737565717,0.0460100679
1848,0.9253819166,0.0274685760,0.0002173322,0.0036151794,0.0039396606,0.0012022417,0.0194257080,0.0134305409,0.0001033685,0.0052154762
1849,0.6935225029,0.0038252164,0.0010829415,0.0306258551,0.0873227558,0.0550278156,0.0168512193,0.0788518358,0.0010514861,0.0318383715
1850,0.4623705584,0.0881965091,0.0061539562,0.0504670929,0.2602853642,0.0114116237,0.0735998520,0.0127529985,0.0052800276,0.0294820174
1851,0.9318648813,0.0034658909,0.0002108175,0.0017024159,0.0155263476,0.0028675295,0.0099934216,0.0326668984,0.0004109742,0.0012908230
1852,0.6948449950,0.2116926636,0.0011566218,0.0432739982,0.0072649585,0.0109393223,0.0177048162,0.0042968172,0.0005567346,0.0082690726
1853,0.9391459282,0.0114471864,0.0011887697,0.0009576413,0.0184412398,0.0033585672,0.0172275406,0.0012591491,0.0005593439,0.0064146337
1854,0.3762874641,0.1555395964,0.0112431149,0.0564962428,0.1557236255,0.0966455036,0.1026557736,0.0237778162,0.0115281521,0.0101027110
1855,0.1484908066,0.0849277983,0.0374709703,0.0205971928,0.0571078193,0.0808128343,0.0328038833,0.0408920647,0.4635610639,0.0333355664
1856,0.7302395153,0.0641577727,0.0045976460,0.0159794041,0.0573299512,0.0357268959,0.0367582488,0.0225283779,0.0008999358,0.0317822523
1857,0.8071420363,0.0132034455,0.0023250570,0.0042309490,0.0790755203,0.0291074393,0.0437942555,0.0125968651,0.0007846974,0.0077397347
1858,0.1015857181,0.0795744360,0.3907947850,0.0161288847,0.0259953334,0.1105582553,0.0529964581,0.0152295681,0.1460531522,0.0610834091
1859,0.5926116742,0.3515102162,0.0034124041,0.0097060393,0.0095199519,0.0029756866,0.0205347496,0.0048516143,0.0004069963,0.0044706676
1860,0.0795682878,0.8332141255,0.0035495921,0.0249076194,0.0282666107,0.0046697625,0.0221563777,0.0003494503,0.0015625178,0.0017556561
1861,0.2158194980,0.6088203272,0.0544215596,0.0127971666,0.0151216173,0.0367711198,0.0318912314,0.0034349311,0.0143689873,0.0065535618
1862,0.8320623475,0.0165934451,0.0007266437,0.0222591083,0.0269078238,0.0340179584,0.0193814288,0.0403101438,0.0007618295,0.0069792711
1863,0.1123953737,0.3794720836,0.0570209519,0.0527740701,0.0610645134,0.0158505094,0.0789725100,0.0029547240,0.2207940378,0.0187012262
1864,0.8189281389,0.0705691595,0.0055917668,0.0108609083,0.0135479088,0.0037683291,0.0654110736,0.0033746242,0.0009581515,0.0069899393
1865,0.6852556752,0.0882721197,0.0072070824,0.0058727391,0.0976244721,0.0058083957,0.0602321075,0.0240797232,0.0010790177,0.0245686675
1866,0.0676276401,0.0529502672,0.0178023301,0.5813662484,0.0299304163,0.1432818955,0.0531893013,0.0239896609,0.0058819528,0.0239802872
1867,0.5596183746,0.0436892479,0.0092747185,0.0742231520,0.0435475158,0.0878709029,0.0883667825,0.0380130906,0.0073178802,0.0480783350
1868,0.9135026540,0.0192437001,0.0042028966,0.0008488071,0.0237573098,0.0037058636,0.0115864219,0.0054043130,0.0056681428,0.0120798910
1869,0.3897792653,0.0114547838,0.0017658534,0.0577479179,0.1922063823,0.0511821820,0.1238445197,0.0514000912,0.0105388606,0.1100801438
1870,0.1819188196,0.0339879995,0.0135115590,0.0874197745,0.1331843912,0.3040886748,0.1114718837,0.0591421477,0.0206961496,0.0545786003
1871,0.9244349216,0.0245048692,0.0003310104,0.0103579250,0.0048468332,0.0018537338,0.0167842904,0.0121434205,0.0001291273,0.0046138686
1872,0.4101747155,0.2930400210,0.1651649068,0.0181838649,0.0166272424,0.0498932233,0.0324268645,0.0029979643,0.0056988136,0.0057923836
1873,0.9776205383,0.0076927310,0.0007959060,0.0000969830,0.0054820815,0.0012281622,0.0035194475,0.0012297485,0.0000539445,0.0022804575
1874,0.0771106175,0.3879056439,0.3468126026,0.0154828974,0.0128693359,0.0649184262,0.0190962448,0.0035413277,0.0687261322,0.0035367718
1875,0.2021757796,0.1994770878,0.0200328158,0.0674402353,0.0619126798,0.0589621967,0.1121033871,0.0916481720,0.1648419399,0.0214057060
1876,0.8942181008,0.0214699539,0.0001637304,0.0027472933,0.0034390457,0.0037071335,0.0506323899,0.0137697765,0.0008714980,0.0089810778
1877,0.5185674003,0.0223946443,0.0109046151,0.0480101165,0.0726722643,0.0544920843,0.0219533173,0.0955973742,0.0030609179,0.1523472659
1878,0.3194752077,0.3147011410,0.0087359345,0.2604831671,0.0410302023,0.0300288568,0.0115637391,0.0031633297,0.0022950575,0.0085233644
1879,0.8480943221,0.0262843573,0.0110420994,0.0027967835,0.0336778079,0.0074707088,0.0270433148,0.0073720561,0.0008100329,0.0354085173
1880,0.4579608892,0.0921125712,0.0798136463,0.1011163368,0.0264803037,0.0803512210,0.0551750425,0.0102542533,0.0065337484,0.0902019876
1881,0.7811423617,0.0145232988,0.0080948660,0.0022225687,0.1077480409,0.0151747207,0.0420902442,0.0169626487,0.0021959745,0.0098452759
1882,0.0598224884,0.0525581115,0.0501292621,0.4222336916,0.0325319224,0.1912190121,0.0612095701,0.0179924855,0.0741164654,0.0381869909
1883,0.0116055257,0.0484616062,0.9090995828,0.0031426020,0.0033836663,0.0096642842,0.0045668208,0.0001112200,0.0081284126,0.0018362793
1884,0.0890475154,0.8391119223,0.0051522670,0.0369694913,0.0045708321,0.0128473390,0.0073732112,0.0009353448,0.0018172337,0.0021748431
1885,0.7498853113,0.0442050441,0.0027212497,0.0121439643,0.0121526541,0.0272272580,0.0285750915,0.1078069326,0.0010262532,0.0142562412
1886,0.2486174668,0.5433306145,0.0166165940,0.0611891729,0.0254000977,0.0222507213,0.0359485810,0.0019031501,0.0291180146,0.0156255871
1887,0.8357784850,0.1414928335,0.0006185060,0.0010680672,0.0064224816,0.0023809405,0.0091850427,0.0022489685,0.0002443851,0.0005602899
1888,0.3430129764,0.0464313063,0.1360680378,0.0391380795,0.1817112120,0.1567850964,0.0593142424,0.0095767182,0.0102777955,0.0176845353
1889,0.1434209760,0.8098240527,0.0008534949,0.0252005259,0.0045113712,0.0021246136,0.0075701444,0.0018682149,0.0005836839,0.0040429224
1890,0.1580107633,0.4667168136,0.0117436586,0.3162509180,0.0084408603,0.0186965494,0.0140991773,0.0016434441,0.0013456179,0.0030521974
1891,0.9175560542,0.0120274314,0.0010268046,0.0067796920,0.0277289666,0.0024732662,0.0114438069,0.0170397907,0.0001539568,0.0037702306
1892,0.1079623123,0.6343034230,0.1052452332,0.0435088517,0.0131998048,0.0608126109,0.0243250623,0.0020752891,0.0046600741,0.0039073386
1893,0.3974529402,0.0527223216,0.0185084793,0.1245578746,0.0384152501,0.0594119887,0.1432608063,0.1266418252,0.0064591334,0.0325693806
1894,0.2273794962,0.0084471985,0.0129323443,0.0195828958,0.2665786698,0.1772043324,0.0614189413,0.1560014744,0.0179558304,0.0524988169
1895,0.3318373357,0.0357201452,0.0573747922,0.1666283911,0.0805047100,0.1393992615,0.0561268765,0.0771091925,0.0024158662,0.0528834292
1896,0.4915828161,0.1021497443,0.0421105816,0.1207842793,0.0605483255,0.0356277267,0.0577581175,0.0282103450,0.0307245355,0.0305035285
1897,0.6966142116,0.0518756756,0.0242593190,0.0086257734,0.0851126654,0.0106088106,0.0411984287,0.0332821622,0.0081311951,0.0402917584
1898,0.9483077037,0.0153798470,0.0006127043,0.0003407934,0.0121914947,0.0018706478,0.0059182125,0.0072750936,0.0000836418,0.0080198611
1899,0.0912682367,0.0353094345,0.0100336584,0.0333237451,0.4261269670,0.1767359737,0.0868981814,0.0146868358,0.1097042932,0.0159126741
1900,0.5089060690,0.0371153996,0.0515340659,0.0306265659,0.0373799363,0.1658398691,0.0494820210,0.0440424178,0.0134110109,0.0616626444
1901,0.5794006902,0.0403974477,0.0081605349,0.0406094291,0.0347229455,0.0885671737,0.0164963837,0.1741142069,0.0026272506,0.0149039377
1902,0.4992520833,0.0351696156,0.0631871347,0.0395487092,0.0209640377,0.2370809320,0.0226806438,0.0598031583,0.0054609783,0.0168527071
1903,0.1522888185,0.0357898123,0.0038193718,0.4647683766,0.1319531211,0.0305999936,0.0971422450,0.0522953956,0.0074453261,0.0238975396
1904,0.2747062688,0.0187997911,0.0071288915,0.0561701860,0.1271262852,0.0554503483,0.0417236240,0.2676333298,0.0084388134,0.1428224619
1905,0.1415878542,0.5796638993,0.0061320650,0.0436505984,0.1084936640,0.0169208448,0.0588849641,0.0048430613,0.0246602119,0.0151628369
1906,0.3692083163,0.0954240513,0.0218532754,0.0765205019,0.1642239125,0.1415159796,0.0706260020,0.0352401563,0.0078490740,0.0175387307
1907,0.0547059276,0.8734867913,0.0041210525,0.0246073018,0.0036826388,0.0092594718,0.0248798076,0.0014833063,0.0016250078,0.0021486944
1908,0.1375347451,0.0112903562,0.0014699737,0.6641850719,0.0913002173,0.0345985998,0.0210633379,0.0217134085,0.0013951367,0.0154491527
1909,0.8682239269,0.0095131582,0.0010641951,0.0080629702,0.0156891266,0.0094345115,0.0206521359,0.0583847453,0.0012446279,0.0077306024
1910,0.5339357715,0.0323565421,0.0126918221,0.0967146046,0.0471268537,0.1272624439,0.0851750147,0.0327507651,0.0016370543,0.0303491280
1911,0.7271412483,0.0503257557,0.0165656871,0.1017562677,0.0205149648,0.0572362803,0.0169209198,0.0026690199,0.0035351310,0.0033347254
1912,0.1237245579,0.7592006820,0.0128100377,0.0385104553,0.0023057232,0.0401436378,0.0167150703,0.0011659052,0.0041907231,0.0012332076
1913,0.9363501976,0.0153814328,0.0011559969,0.0085647270,0.0037897943,0.0096001904,0.0061593753,0.0151138145,0.0006757877,0.0032086837
1914,0.2276260435,0.6197110206,0.0371941046,0.0610489762,0.0047539132,0.0095009939,0.0203262933,0.0084966698,0.0059269091,0.0054150757
1915,0.1809288596,0.6750668098,0.0295012319,0.0412280924,0.0219295302,0.0078016277,0.0292115573,0.0007800298,0.0086253119,0.0049269494
1916,0.2688708469,0.3838723393,0.0951131662,0.0601333912,0.0480550448,0.0273131183,0.0414753932,0.0031591019,0.0127399903,0.0592676079
1917,0.4741274099,0.1855364218,0.0098747709,0.0266502345,0.0995846502,0.0456290728,0.0886714167,0.0272513540,0.0062906773,0.0363839918
1918,0.8932009288,0.0071621298,0.0002507602,0.0044635574,0.0181560102,0.0024500171,0.0198216352,0.0477549118,0.0005005960,0.0062394534
1919,0.4580994821,0.0152743125,0.0009293876,0.0135348494,0.0768556528,0.0193046734,0.0404144330,0.3083001226,0.0026320126,0.0646550740
1920,0.7695994625,0.0791812005,0.0243714962,0.0172135621,0.0174306207,0.0198382916,0.0258989641,0.0383714238,0.0009163461,0.0071786325
1921,0.9304286930,0.0280596984,0.0020938624,0.0013341829,0.0065975111,0.0048660157,0.0186567810,0.0044775196,0.0003828427,0.0031028930
1922,0.9151250798,0.0394872737,0.0082219931,0.0018048315,0.0089500015,0.0030064259,0.0160920689,0.0032933679,0.0012938316,0.0027251260
1923,0.9163173078,0.0284778807,0.0011010657,0.0016395670,0.0170089744,0.0036886361,0.0100110273,0.0147604273,0.0001838665,0.0068112471
1924,0.1514553572,0.0420464840,0.0067184101,0.3513242425,0.0741102806,0.1498050243,0.1014879128,0.0193542856,0.0210641627,0.0826338402
1925,0.6098289927,0.1837073378,0.0160179372,0.0272252391,0.0366442077,0.0152241735,0.0235529430,0.0128676715,0.0174194789,0.0575120186
1926,0.8083071485,0.1077454884,0.0094814668,0.0045652681,0.0048352058,0.0079699507,0.0089710242,0.0358952150,0.0008424766,0.0113867558
1927,0.0126791057,0.0243741756,0.8865895721,0.0133382222,0.0131097319,0.0160881092,0.0069364298,0.0006359294,0.0243728772,0.0018758468
1928,0.2278329554,0.0298419799,0.2393161825,0.0899190549,0.0354514582,0.0655518182,0.0364196772,0.0300434744,0.0045205319,0.2411028674
1929,0.7275941145,0.2095496158,0.0012425856,0.0247306209,0.0059139325,0.0066910494,0.0097544352,0.0032028767,0.0002415003,0.0110792692
1930,0.0812671188,0.0778302021,0.0040886005,0.6749926476,0.0126443402,0.0969721721,0.0243031139,0.0047358943,0.0064591624,0.0167067480
1931,0.3543836753,0.0319847980,0.0472967683,0.0114452467,0.0892433252,0.0654070629,0.0337797976,0.1620526739,0.1613298018,0.0430768503
1932,0.4938566009,0.1004239544,0.0206610762,0.0338342085,0.0850345186,0.0866337344,0.0855179888,0.0157047796,0.0682044823,0.0101286562
1933,0.2751396373,0.6590770469,0.0078125429,0.0056410828,0.0191164366,0.0150376294,0.0090160744,0.0012163152,0.0066828459,0.0012603886
1934,0.0295640312,0.0439413523,0.0609686339,0.0138462497,0.0111141215,0.7776224521,0.0106189699,0.0014054970,0.0491864328,0.0017322596
1935,0.6900741841,0.1802228171,0.0090899158,0.0164542047,0.0480677393,0.0122505287,0.0219163373,0.0165855595,0.0012356802,0.0041030333
1936,0.8465675440,0.0185205728,0.0011608505,0.0225088914,0.0143025238,0.0158859786,0.0396908246,0.0318293869,0.0048102405,0.0047231869
1937,0.1426913003,0.0963668133,0.3046730180,0.0295430599,0.0387912749,0.1403271735,0.0261185460,0.0408442775,0.1315641525,0.0490803839
1938,0.0669184381,0.5945923813,0.1077405706,0.0887645523,0.0388109469,0.0524174156,0.0281427844,0.0009138557,0.0147294338,0.0069696213
1939,0.7481563038,0.0317211662,0.0004536327,0.0060710967,0.0655893384,0.0131744589,0.0369067480,0.0635075854,0.0026088678,0.0318108020
1940,0.8308812304,0.0331767596,0.0279307373,0.0079389136,0.0345815518,0.0259001686,0.0169776732,0.0063013909,0.0004277598,0.0158838148
1941,0.0866428672,0.0209092764,0.0084223222,0.0101533642,0.0592506876,0.0565896726,0.1207562503,0.5838345707,0.0153605192,0.0380804695
1942,0.8528110136,0.0496280687,0.0005338864,0.0032522543,0.0283225263,0.0067920995,0.0344228771,0.0164716794,0.0024305857,0.0053350090
1943,0.1703921369,0.2732039752,0.0714586081,0.0739958173,0.2346286397,0.0146852346,0.0871877947,0.0061168584,0.0033618895,0.0649690457
1944,0.5592123456,0.0867043475,0.0419620145,0.0741106389,0.0150909615,0.1281186230,0.0227140711,0.0454214067,0.0011655337,0.0255000574
